occ_code,occupation_title,major_group_code,major_group_title,observed_exposure,theoretical_exposure,human_theoretical_exposure,adoption_gap_absolute,observed_to_theoretical_ratio,underadoption_ratio,total_employment,annual_mean_wage,job_zone,digital_information_index,interpersonal_index,physical_index,decision_index,compliance_index,log_total_employment,log_annual_mean_wage,digital_information_index_z,interpersonal_index_z,physical_index_z,decision_index_z,compliance_index_z,job_zone_factor,regression_weight
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",43,Office and Administrative Support,0.2258,1,0.9565217391304348,0.7742,0.2258,0.7742,194330,46650,2,2.75,4.3075,1.974,4.6866666666666665,3.345,12.177318169731373,10.75042820627549,-0.9116938690617895,0.8565063938289635,-0.9125750966698603,1.862681655499142,-0.9578232406806093,2,194330
43-4061,"Eligibility Interviewers, Government Programs",43,Office and Administrative Support,0.0597,0.96,0.96,0.9003,0.06218750000000001,0.9378125,151340,48570,3,4.045,3.8125,1.15,3.923333333333334,4.84,11.927290847865113,10.790761335339791,0.45072263881161784,-0.27862209466730903,-1.7171530458424282,0.07567284103222251,1.6993320965680843,3,151340
43-6011,Executive Secretaries and Executive Administrative Assistants,43,Office and Administrative Support,0.2336,0.918918918918919,0.8648648648648649,0.6853189189189189,0.25421176470588236,0.7457882352941176,466910,66870,3,3.478333333333333,3.94,2.0700000000000003,3.623333333333333,3.895,13.053893940330251,11.110505715048024,-0.14544417287043968,0.013759485702942803,-0.8188378598730559,-0.6266450336491018,0.019725545598174164,3,466910
43-4071,File Clerks,43,Office and Administrative Support,0.1568,0.9117647058823528,0.7647058823529411,0.7549647058823528,0.1719741935483871,0.8280258064516128,85460,36820,2,4.444999999999999,4.0725,2.234,3.1833333333333336,3.5700000000000003,11.355815410510319,10.51379645478707,0.8715462705871871,0.31760701040143957,-0.658703413678516,-1.6567112498483738,-0.5579169190211067,2,85460
43-1011,First-Line Supervisors of Office and Administrative Support Workers,43,Office and Administrative Support,0.1856,0.8958333333333333,0.8333333333333333,0.7102333333333333,0.2071813953488372,0.7928186046511628,1443630,63380,3,3.821666666666667,4.13,2.028,3.986666666666667,4.11,14.182672025612751,11.05690363324491,0.21576277773692532,0.4494653701762593,-0.859847900971658,0.22393994790938987,0.4018582529616993,3,1443630
43-3041,Gambling Cage Workers,43,Office and Administrative Support,0.0653,0.4516129032258064,0.5161290322580645,0.3863129032258064,0.14459285714285716,0.8554071428571428,11140,30770,2,3.2566666666666664,4.375,2.836,3.7,4.31,9.318387276059317,10.334295468316087,-0.378650602146068,1.0112966422602732,-0.07089282459855754,-0.4471637990083183,0.7573305388812558,2,11140
43-4081,"Hotel, Motel, and Resort Desk Clerks",43,Office and Administrative Support,0.1725,0.7948717948717948,0.5897435897435898,0.6223717948717948,0.2170161290322581,0.7829838709677419,220380,28040,2,3.206666666666667,4.512499999999999,2.606,4.153333333333333,3.375,12.303113145648316,10.241387341148526,-0.4312535561180136,1.326610111287014,-0.2954716210909005,0.6141165449545688,-0.904502397792676,2,220380
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",43,Office and Administrative Support,0.4046,0.9655172413793104,0.7931034482758621,0.5609172413793104,0.41905,0.5809500000000001,102770,44840,3,4.378333333333333,4.140000000000001,1.8380000000000003,3.706666666666667,4.619999999999999,11.540258491037868,10.710855877186097,0.8014089986245925,0.47239725883275124,-1.0453695154653324,-0.43155673512651077,1.3083125820565695,3,102770
43-9041,Insurance Claims and Policy Processing Clerks,43,Office and Administrative Support,0.1467,1,0.7619047619047619,0.8533,0.1467,0.8533,218300,45790,2,3.3733333333333335,3.665,1.286,3.716666666666667,4.1049999999999995,12.293630123379582,10.731821005651142,-0.2559103762115263,-0.6168674523505416,-1.5843586270469556,-0.40814613930380056,0.39297144581370896,2,218300
43-4111,"Interviewers, Except Eligibility and Loan",43,Office and Administrative Support,0.3851,0.8275862068965517,0.5517241379310345,0.4424862068965517,0.4653291666666667,0.5346708333333333,169840,38840,3,4.539999999999999,4.575,1.6779999999999995,4.01,4.99,12.042617984254292,10.567205922405261,0.9714918831338848,1.4699344153900806,-1.2015982434600065,0.2785646714957142,1.9659363110077532,3,169840
43-6012,Legal Secretaries and Administrative Assistants,43,Office and Administrative Support,0,1,1,1,0,1,155250,52540,3,3.5933333333333337,3.62,2.0919999999999996,3.4299999999999997,3.85,11.952798440998814,10.86933006323953,-0.02445737873496266,-0.720060951304748,-0.797356409773789,-1.0792498862215099,-0.060255718733726205,3,155250
43-4121,"Library Assistants, Clerical",43,Office and Administrative Support,0.0978,0.7413793103448276,0.6379310344827586,0.6435793103448276,0.13191627906976744,0.8680837209302326,78470,32490,2,3.233333333333333,4.2749999999999995,2.6039999999999996,3.763333333333333,3.5,11.270484408764034,10.388687628663146,-0.40319864733297633,0.7819777556953684,-0.2974244801908341,-0.29889669213115094,-0.6823322190929525,2,78470
43-4131,Loan Interviewers and Clerks,43,Office and Administrative Support,0.2022,1,0.875,0.7978000000000001,0.2022,0.7978000000000001,238610,44910,3,4.53,4.28,1.272,4.37,4.88,12.382589889846479,10.712415766081783,0.9609712923394966,0.7934437000236154,-1.5980286407464896,1.121346121113302,1.7704265537519959,3,238610
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",43,Office and Administrative Support,0,0.3243243243243243,0.1891891891891892,0.3243243243243243,0,1,69400,34390,2,1.8983333333333337,4.165,3.0919999999999996,4.28,3.0050000000000003,11.147656555612986,10.445521103426312,-1.80769751838394,0.5297269804739759,0.17907314019291964,0.9106507587089057,-1.5621261267438573,2,69400
43-6013,Medical Secretaries and Administrative Assistants,43,Office and Administrative Support,0.3623,1,0.8518518518518519,0.6376999999999999,0.3623,0.6376999999999999,656640,39740,2,3.161666666666666,4.1274999999999995,1.714,3.6133333333333337,4.115,13.394892724987756,10.590113516105808,-0.47859621469276603,0.4437323980121359,-1.1664467796612046,-0.6500556294718111,0.41074506010968803,2,656640
43-5041,"Meter Readers, Utilities",43,Office and Administrative Support,0,0.5416666666666666,0.625,0.5416666666666666,0,1,24000,47430,2,2.77,3.465,4.2,3.7533333333333334,3.565,10.085850775128717,10.767010218871627,-0.8906526874730111,-1.075505225480349,1.2609570815560334,-0.3223072879538612,-0.5668037261690962,2,24000
43-4141,New Accounts Clerks,43,Office and Administrative Support,0,0.8400000000000001,0.68,0.8400000000000001,0,1,40500,41250,3,2.463333333333334,4.4775,2.082,3.709999999999999,3.915,10.609081944147828,10.627406391762827,-1.2132841385009474,1.2463485009892994,-0.8071207052734558,-0.42375320318561016,0.05527277419012997,3,40500
43-9061,"Office Clerks, General",43,Office and Administrative Support,0.4504,0.7878787878787878,0.7878787878787878,0.3374787878787878,0.5716615384615386,0.42833846153846145,2578180,38990,2,2.7616666666666667,4.305,2.008,3.3699999999999997,3.655,14.762594669481402,10.571060481976643,-0.8994198464683354,0.85077342166484,-0.8793764919709921,-1.2197134611577745,-0.4068411975052955,2,2578180
43-9071,"Office Machine Operators, Except Computer",43,Office and Administrative Support,0.0239,0.5,0.3529411764705882,0.4761,0.0478,0.9522,32920,37110,2,2.6383333333333336,3.6925,2.572,3.0766666666666667,2.875,10.401866031000361,10.521641754054643,-1.029173799599136,-0.5538047585451935,-0.3286702257897684,-1.906424271957289,-1.7931831125915705,2,32920
43-4151,Order Clerks,43,Office and Administrative Support,0.0748,1,0.7714285714285714,0.9252,0.0748,0.9252,133850,41820,2,3.77,4.1025,2.176,3.556666666666666,3.94,11.804482519970273,10.641129972982625,0.16140639196591366,0.3864026763709112,-0.7153363275765849,-0.782715672467174,0.09970680993007452,2,133850
43-3051,Payroll and Timekeeping Clerks,43,Office and Administrative Support,0.0487,1,0.8108108108108109,0.9513,0.0487,0.9513,149290,49560,3,3.611666666666667,3.41,1.66,3.7433333333333336,4.58,11.913652700397497,10.810939335743079,-0.005169628945249294,-1.2016306130910452,-1.2191739753594069,-0.3457178837765715,1.2372181248726595,3,149290
43-5051,Postal Service Clerks,43,Office and Administrative Support,0,0.4814814814814814,0.4074074074074074,0.4814814814814814,0,1,79320,53210,2,3.143333333333333,4.2625,3.406,3.3966666666666665,4.02,11.28125818971513,10.882001627590414,-0.4978839644824794,0.7533128948747572,0.48567201888246664,-1.1572852056305454,0.24189572429789696,2,79320
43-5052,Postal Service Mail Carriers,43,Office and Administrative Support,0,0.2564102564102564,0.5128205128205128,0.2564102564102564,0,1,335540,54370,2,1.8333333333333333,3.84,4.324,3.68,3.215,12.72349943359056,10.903567810139966,-1.8760813585474705,-0.2155594008619609,1.3820343457519049,-0.49398499065373985,-1.1888802265283225,2,335540
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",43,Office and Administrative Support,0,0.1,0.2,0.1,0,1,112130,51010,2,1.903333333333333,3.24,3.562,3.23,2.92,11.627423109635082,10.839776970916972,-1.802437222986746,-1.5914727202513812,0.6379950286772729,-1.5474618026757243,-1.71320184825967,2,112130
43-3061,Procurement Clerks,43,Office and Administrative Support,0.2436,0.9714285714285714,0.6571428571428571,0.7278285714285714,0.25076470588235295,0.749235294117647,61930,44930,2,3.4133333333333327,3.82,2.238,4.263333333333333,3.695,11.033776141064779,10.712861002064205,-0.2138280130339702,-0.26142317817494165,-0.6547976954786492,0.8716330990043858,-0.3357467403213839,2,61930
43-5061,"Production, Planning, and Expediting Clerks",43,Office and Administrative Support,0.0934,0.9230769230769232,0.8846153846153847,0.8296769230769232,0.1011833333333333,0.8988166666666667,367200,52220,2,3.4766666666666666,3.855,2.212,4.283333333333334,3.845,12.813664661036311,10.86322084225312,-0.14719760466950438,-0.1811615678772251,-0.6801848637777834,0.9184542906498104,-0.06914252588171496,2,367200
43-9081,Proofreaders and Copy Markers,43,Office and Administrative Support,0.1781,1,1,0.8219,0.1781,0.8219,5340,46010,4,3.0783333333333336,3.6725,1.158,3.4133333333333336,3.945,8.58316818033977,10.736614043149514,-0.566267804646009,-0.5996685358581743,-1.7093416094426945,-1.1182675459260265,0.10859361707806328,4,5340
43-5031,Public Safety Telecommunicators,43,Office and Administrative Support,0.0465,0.90625,0.75,0.85975,0.05131034482758621,0.9486896551724138,97050,47030,2,4.495,4.2325,1.4740000000000002,4.613333333333333,4.35,11.482991892511098,10.758540974939093,0.9241492245591342,0.6845172289052855,-1.4007898716532143,1.6910039527992633,0.8284249960651674,2,97050
43-4171,Receptionists and Information Clerks,43,Office and Administrative Support,0.4338,0.8666666666666667,0.7333333333333333,0.4328666666666667,0.5005384615384615,0.4994615384615385,983150,32910,2,3.02,4.22,1.832,4.27,3.345,13.798517998725975,10.401531841937386,-0.6276379176132798,0.6558523680846722,-1.0512280927651327,0.8872401628861932,-0.9578232406806093,2,983150
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,43,Office and Administrative Support,0.2467,0.7999999999999999,0.6857142857142857,0.5532999999999999,0.308375,0.6916249999999999,100860,45630,2,3.763333333333333,4.612500000000001,3.498,4.21,4.46,11.52149861031486,10.728320673921449,0.154392664769654,1.5559289978519206,0.575503537479404,0.7467765879499296,1.0239347533209247,2,100860
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",43,Office and Administrative Support,0.4528,0.903846153846154,0.7692307692307693,0.451046153846154,0.5009702127659573,0.4990297872340427,1825980,41080,2,2.943333333333334,4.05,1.8999999999999997,3.6166666666666663,3.57,14.417627934825523,10.623276664042494,-0.7082957803702636,0.2660102609243364,-0.984830883367397,-0.6422520975309093,-0.5579169190211075,2,1825980
43-5071,"Shipping, Receiving, and Inventory Clerks",43,Office and Administrative Support,0,0.7142857142857142,0.5238095238095237,0.7142857142857142,0,1,795360,38210,2,2.845,4.0875,3.494,3.66,3.53,13.586551378620005,10.550852540440946,-0.8117482565150915,0.3520048433861764,0.5715978192795371,-0.5408061822991614,-0.6290113762050191,2,795360
43-9111,Statistical Assistants,43,Office and Administrative Support,0.5099,0.9565217391304348,1,0.4466217391304348,0.5330772727272727,0.4669227272727273,6190,53420,4,4.725,3.64,1.292,3.5700000000000003,3.82,8.730851903519232,10.885940486663952,1.1661228128300862,-0.6741971739917673,-1.5785000497471555,-0.7515015447035579,-0.11357656162166031,4,6190
43-2011,"Switchboard Operators, Including Answering Service",43,Office and Administrative Support,0.3863,0.7419354838709677,0.5806451612903225,0.3556354838709678,0.5206652173913043,0.47933478260869566,48190,34590,2,2.546666666666667,4.43,1.342,3.893333333333333,3.4450000000000003,10.782927560612269,10.451319901931214,-1.125612548547704,1.1374220298709694,-1.52967857224882,0.0054410535640886165,-0.7800870977208303,2,48190
43-2021,Telephone Operators,43,Office and Administrative Support,0,0.9473684210526316,0.7368421052631579,0.9473684210526316,0,1,3870,39370,2,3.393333333333333,4.295,1.584,3.88,3.485,8.261268150577648,10.580759383937783,-0.23486919462274825,0.8278415330083502,-1.2933826211568764,-0.025773074199525403,-0.7089926405369195,2,3870
43-3071,Tellers,43,Office and Administrative Support,0.0231,0.7708333333333333,0.4375,0.7477333333333332,0.02996756756756757,0.9700324324324324,364210,34930,2,3.856666666666667,4.4799999999999995,2.45,4.05,4.449999999999999,12.805488649004602,10.461101337800878,0.2525848455172874,1.2520814731534209,-0.44779463088570676,0.37220705478655725,1.0061611390249456,2,364210
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",43,Office and Administrative Support,0,0.3793103448275862,0.3793103448275862,0.3793103448275862,0,1,54760,39540,2,3.931666666666666,3.9,3.508,3.2266666666666666,4.02,10.910733540740393,10.585068096724608,0.331489276475206,-0.07796806892301868,0.5852678329790708,-1.555265334616628,0.24189572429789696,2,54760
43-9022,Word Processors and Typists,43,Office and Administrative Support,0.2385,0.7837837837837838,0.7837837837837838,0.5452837837837838,0.30429310344827587,0.6957068965517241,41930,43370,2,3.278333333333333,4.155,1.9040000000000004,2.9966666666666666,4.02,10.643780689153017,10.677523236829412,-0.35585598875822483,0.506795091817486,-0.9809251651675295,-2.093709038538975,0.24189572429789696,2,41930
45-2011,Agricultural Inspectors,45,"Farming, Fishing, and Forestry",0,0.5,0.4583333333333333,0.5,0,1,13630,47430,2,3.868333333333334,4.234999999999999,3.686,4.093333333333333,4.585,9.520101889570842,10.767010218871627,0.264858868110742,0.6902502010694069,0.7590722928731449,0.4736529700183031,1.2461049320206483,2,13630
45-2021,Animal Breeders,45,"Farming, Fishing, and Forestry",0,0.2424242424242424,0.1212121212121212,0.2424242424242424,0,1,950,43270,2,1.981666666666667,2.9125000000000005,3.87,3.84,2.915,6.85751406254539,10.67521483321893,-1.7200259284306965,-2.342492073751439,0.9387353300670194,-0.11941545749036851,-1.7220886554076589,2,950
45-4021,Fallers,45,"Farming, Fishing, and Forestry",0,0.0625,0.125,0.0625,0,1,4170,53760,2,1.1733333333333331,2.4400000000000004,5.188000000000001,4.446666666666666,3.135,8.335911094196945,10.89228497519703,-2.570440350977161,-3.426023812770609,2.2256694769231418,1.3008273557540835,-1.3310691408961457,2,4170
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",45,"Farming, Fishing, and Forestry",0.0203,0.2142857142857142,0.1428571428571428,0.1939857142857142,0.09473333333333336,0.9052666666666668,277200,31440,2,2.9866666666666664,3.38,4.268,2.766666666666667,2.935,12.532498153794986,10.355836246543143,-0.6627065535945776,-1.270426279060517,1.3273542909537692,-2.632152742461322,-1.686541426815703,2,277200
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",45,"Farming, Fishing, and Forestry",0,0.125,0.15625,0.125,0,1,34140,32150,2,2.8266666666666667,3.7375,4.408,3.59,3.385,10.438254287073526,10.378167729665766,-0.8310360063048053,-0.4506112595909871,1.464054427949109,-0.7046803530581374,-0.8867287834966985,2,34140
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",45,"Farming, Fishing, and Forestry",0,0.4210526315789473,0.3157894736842105,0.4210526315789473,0,1,25770,54450,3,3.295,3.770000000000001,4.037999999999999,4.243333333333333,3.8,10.15700510770532,10.905038128361106,-0.3383216707675757,-0.37608262145739096,1.1027754944614256,0.8248119073589653,-0.14912379021361613,3,25770
45-4011,Forest and Conservation Workers,45,"Farming, Fishing, and Forestry",0,0.0434782608695652,0.1304347826086956,0.0434782608695652,0,1,6300,33690,2,2.978333333333333,4.015000000000001,4.433999999999999,4.08,3.135,8.748463629942055,10.424956336400598,-0.6714737125899021,0.18574865062662185,1.4894415962482423,0.4424388422546901,-1.3310691408961457,2,6300
45-2041,"Graders and Sorters, Agricultural Products",45,"Farming, Fishing, and Forestry",0,0.1,0.1,0.1,0,1,25560,30400,2,2.3466666666666667,3.5700000000000003,3.61,2.99,3.17,10.148823031356836,10.322197887394314,-1.3360243644354892,-0.8347203945871994,0.6848636470756749,-2.109316102420782,-1.268861490860223,2,25560
45-4023,Log Graders and Scalers,45,"Farming, Fishing, and Forestry",0,0.4210526315789473,0.3157894736842105,0.4210526315789473,0,1,3260,41520,2,3.315,3.635,4.056,4.390000000000001,3.725,8.089789175789319,10.63393051783977,-0.31728048917879714,-0.6856631183200133,1.120351226360827,1.1681673127587247,-0.2824258974334498,2,3260
